date;rua;numero;bairro;condominio;price;area;price_by_sqm;condominium_fee;iptu;rooms;bathrooms;garage;agent;agent_number;latitude;longitude;property_d;url
25/07/17;Bueno BrandÌ£o;444;Vila Nova Conceição;Condomínio PaÌ¤o de Villa Nova ;1175000;103;11.407;R$900 ;R$130 ;3;2;2;Olímpia House;(11) 3937-3900 ;-23.590.317;-4.667.169;83305009;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-103m2-venda-RS1175000-id-83305009/
25/07/17;Diogo Jacome;954;Vila Nova Conceição;Condomínio The Blue Loft ;1175000;73;16.095;R$1.322 ;R$222 ;2;3;2;IMOVEIS AA;(11) 3937-3900 ;-23.599.884;-46.669.608;83674628;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-73m2-venda-RS1175000-id-83674628/
25/07/17;Diogo Jacome;954;Vila Nova Conceição;Condomínio The Blue Loft ;1175000;73;16.095;R$1.322 ;R$222 ;2;3;2;Olímpia House;(11) 3937-3900 ;-23.599.884;-46.669.608;83669700;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-73m2-venda-RS1175000-id-83669700/
25/07/17;Diogo Jacome;954;Vila Nova Conceição;Condomínio The Blue Loft ;1175000;73;16.095;R$1.322 ;R$222 ;2;2;2;Century 21 - Ello;(11) 3052-2121 ;-23.599.884;-46.669.608;65840892;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-73m2-venda-RS1175000-id-65840892/
25/07/17;Marcos Lopes;300;Vila Nova Conceição;;1178000;76;15.500;;;1;2;2;Sandro de Sousa Brito;(11) 3230-8005 ;-23.597.827;-46.671.474;63852206;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-76m2-venda-RS1178000-id-63852206/
25/07/17;Visconde da Luz;134;Vila Nova Conceição;Condomínio Plaza AtheneÌ© Residence ;1180000;53;22.264;R$2.890 ;R$264 ;1;1;1;GDX Consultoria Imobiliaria;(11) 5182-2222 ;-23.594.066;-46.676.206;70727557;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-53m2-venda-RS1180000-id-70727557/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1190000;111;10.720;R$1.190 ;R$3.500 ;3;3;1;WMF Imóveis;(11) 3061-1017 ;-23.596.333;-46.671.163;79957745;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-111m2-venda-RS1190000-id-79957745/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1190000;120;9.916;R$1.103 ;R$311 ;3;3;1;Century 21 - Ello;(11) 3052-2121 ;-23.596.333;-46.671.163;72982326;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-120m2-venda-RS1190000-id-72982326/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1190000;122;9.754;R$1.190 ;R$390 ;3;2;1;Ricardo Tayar;(11) 3885-2104 ;-23.596.333;-46.671.163;83506181;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-122m2-venda-RS1190000-id-83506181/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1190000;120;9.916;R$1.103 ;R$283 ;3;2;1;IMOVEIS AA;(11) 3937-3900 ;-23.596.333;-46.671.163;80470070;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-120m2-venda-RS1190000-id-80470070/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1190000;120;9.916;R$1.103 ;R$283 ;3;2;1;Olímpia House;(11) 3937-3900 ;-23.596.333;-46.671.163;75960669;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-120m2-venda-RS1190000-id-75960669/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1190000;108;11.018;R$1.190 ;R$343 ;3;2;1;J2M Assessoria Imobiliária;(11) 4688-2860 ;-23.596.333;-46.671.163;62181545;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-108m2-venda-RS1190000-id-62181545/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1190000;122;9.754;R$1.190 ;R$390 ;3;3;1;Wertheim Imóveis;(11) 3165-3400 ;-23.596.333;-46.671.163;54249551;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-122m2-venda-RS1190000-id-54249551/
25/07/17;Marcos Lopes;332;Vila Nova Conceição;;1190000;111;10.720;R$1.190 ;R$343 ;3;3;1;Portal Sul Negócios Imobiliários;(11) 97661-6270 ;-23.598.118;-46.671.488;82486665;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-111m2-venda-RS1190000-id-82486665/
25/07/17;ComendadoMiguel Calfat;667;Vila Nova Conceição;Condomínio PalÌÁcio Escorial ;1190000;95;12.526;R$946 ;R$260 ;3;3;1;Olímpia House;(11) 3937-3900 ;-23.593.897;-46.678.781;81098334;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-95m2-venda-RS1190000-id-81098334/
25/07/17;Silva Correia;165;Vila Nova Conceição;Condomínio Magnum Duplex ;1198000;78;15.358;R$900 ;R$265 ;1;1;1;BRASIL SP IMOVEIS;(11) 5531-0050 ;-23.594.969;-46.678.454;75506714;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-78m2-venda-RS1198000-id-75506714/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1198000;80;14.975;R$1.124 ;;2;;1;Rofe Consultoria de Imóveis;(11) 2384-7633 ;-23.591.757;-46.683.778;79582392;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1198000-id-79582392/
25/07/17;Silva Correia;165;Vila Nova Conceição;Condomínio Magnum Duplex ;1199000;77;15.571;R$1.010 ;R$355 ;1;1;1;Kaue Baldassarri;(11) 4246-5528 ;-23.594.969;-46.678.454;83003803;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-77m2-venda-RS1199000-id-83003803/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1199000;67;17.895;R$680 ;R$160 ;1;1;1;BRASIL SP IMOVEIS;(11) 5531-0050 ;-2.359.758;-46.671.641;68302435;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-67m2-venda-RS1199000-id-68302435/
25/07/17;Marcos Lopes;226;Vila Nova Conceição;Condomínio Exact Vila Nova ;1200000;71;16.901;R$1.180 ;R$350 ;2;1;1;Chame o Corretor;(11) 2771-6714 ;-23.597.099;-46.671.465;73092000;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-71m2-venda-RS1200000-id-73092000/
25/07/17;Marcos Lopes;226;Vila Nova Conceição;Condomínio Exact Vila Nova ;1200000;72;16.666;R$1.180 ;R$350 ;2;1;1;Siga Imóveis;(11) 2738-2378 ;-23.597;-466.714;71036255;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-72m2-venda-RS1200000-id-71036255/
25/07/17;Bueno BrandÌ£o;444;Vila Nova Conceição;Condomínio PaÌ¤o de Villa Nova ;1200000;96;12.500;R$920 ;R$145 ;3;;2;Wertheim Imóveis;(11) 3165-3400 ;-23.590.317;-4.667.169;45351545;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-96m2-venda-RS1200000-id-45351545/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;Condomínio Limited Itaim ;1200000;70;17.142;R$1.300 ;R$250 ;1;2;1;Eduardo Consultor imobiliÌÁrio;(11) 99242-7173 ;-23.588.812;-46.679.016;83800561;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1200000-id-83800561/
25/07/17;JoÌ£o LourenÌ¤o;754;Vila Nova Conceição;Condomínio PolÌ_mnia ;1200000;120;10.000;R$680 ;R$137 ;3;3;;Century 21 - Ello;(11) 3052-2121 ;-23.589.052;-46.671.707;80305336;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-120m2-venda-RS1200000-id-80305336/
25/07/17;JoÌ£o LourenÌ¤o;754;Vila Nova Conceição;Condomínio PolÌ_mnia ;1200000;;;R$680 ;R$180 ;3;3;1;HFLEX;(11) 5080-0020 ;-23.589.179;-46.671.392;83141781;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-venda-RS1200000-id-83141781/
25/07/17;Coronel Joaquim Ferreira LÌ«bo;305;Vila Nova Conceição;Condomínio Vn Casa Ferreira Lobo ;1215589;68;17.876;;;1;;;Olímpia House;(11) 3937-3900 ;-23.593.645;-46.682.473;80672096;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-68m2-venda-RS1215589-id-80672096/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1216800;68;17.894;R$941 ;R$290 ;1;2;2;BRASIL SP IMOVEIS;(11) 5531-0050 ;-2.359.758;-46.671.641;76981387;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-68m2-venda-RS1216800-id-76981387/
25/07/17;Bueno BrandÌ£o;444;Vila Nova Conceição;;1220000;95;12.842;R$850 ;;3;1;1;CB Imóveis;(11) 5531-5554 ;-235.903;-466.716;63365381;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-95m2-venda-RS1220000-id-63365381/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1230000;54;22.777;;;1;2;1;HFLEX;(11) 5080-0020 ;-23.591.757;-46.683.778;74954714;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-54m2-venda-RS1230000-id-74954714/
25/07/17;Marcos Lopes;292;Vila Nova Conceição;;1235000;65;19.000;;;1;2;2;Leonardo Souza Ferreira;(11) 99557-0859 ;-23.597.751;-46.671.558;81082387;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-65m2-venda-RS1235000-id-81082387/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1240000;67;18.507;R$527 ;R$100 ;1;2;1;Rofe Consultoria de Imóveis;(11) 2384-7633 ;-2.359.758;-46.671.641;79583562;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-67m2-venda-RS1240000-id-79583562/
25/07/17;Bueno BrandÌ£o;444;Vila Nova Conceição;Condomínio PaÌ¤o de Villa Nova ;1240000;90;13.777;;;2;3;2;Souza Nunes Imóveis;(11) 99447-5152 ;-23.590.317;-4.667.169;79111130;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-90m2-venda-RS1240000-id-79111130/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1249000;54;23.129;R$613 ;R$2.160 ;1;1;1;Vando Moura;(11) 96433-9733 ;-23.591.757;-46.683.778;81287312;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-54m2-venda-RS1249000-id-81287312/
25/07/17;Afonso Braz;;Vila Nova Conceição;;1250000;130;9.615;R$587 ;R$159 ;3;2;1;Porella Imóveis;(11) 3842-3314 ;-23.595.934;-46.665.944;79639565;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-130m2-venda-RS1250000-id-79639565/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1250000;54;23.148;R$702 ;R$80 ;1;1;1;Olímpia House;(11) 3937-3900 ;-23.591.757;-46.683.778;75960389;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-54m2-venda-RS1250000-id-75960389/
25/07/17;Marcos Lopes;132;Vila Nova Conceição;Condomínio Villa D Este ;1279000;122;10.483;R$1.100 ;R$283 ;3;3;1;Brokers SP Imóveis;(11) 2306-8817 ;-23.596.333;-46.671.163;53624801;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-122m2-venda-RS1279000-id-53624801/
25/07/17;Silva Correia;165;Vila Nova Conceição;;1280000;78;16.410;R$830 ;R$290 ;1;2;2;Siga Imóveis;(11) 2738-2378 ;-235.949;-466.784;67188122;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-78m2-venda-RS1280000-id-67188122/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;Condomínio Limited Itaim ;1280000;70;18.285;R$1.000 ;R$122 ;1;1;1;Olímpia House;(11) 3937-3900 ;-23.588.812;-46.679.016;75962059;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1280000-id-75962059/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1285000;54;23.796;R$760 ;R$176 ;1;1;;GDX Consultoria Imobiliaria;(11) 5182-2222 ;-23.591.757;-46.683.778;71880689;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-54m2-venda-RS1285000-id-71880689/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1290000;68;18.970;R$700 ;R$170 ;1;1;1;IMOVEIS AA;(11) 3937-3900 ;-2.359.758;-46.671.641;80470443;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-68m2-venda-RS1290000-id-80470443/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1290000;68;18.970;R$700 ;R$170 ;1;1;1;Olímpia House;(11) 3937-3900 ;-2.359.758;-46.671.641;75961182;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-68m2-venda-RS1290000-id-75961182/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1292000;80;16.150;R$1.100 ;R$3.000 ;2;2;2;Fabyano Travayn;(11) 97638-9112 ;-23.591.813;-46.683.768;80508887;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1292000-id-80508887/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;Condomínio Limited Itaim ;1295000;78;16.602;;;2;2;1;Rofe Consultoria de Imóveis;(11) 2384-7633 ;-23.588.812;-46.679.016;79582407;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-78m2-venda-RS1295000-id-79582407/
25/07/17;Jaques FÌ©lix;278;Vila Nova Conceição;Condomínio Vila Nova Advanced Home ;1300000;75;17.333;R$900 ;R$150 ;2;2;1;FERNANDES LUCENA BROKERS;(11) 3512-7400 ;-23.590.743;-46.671.066;83408700;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-75m2-venda-RS1300000-id-83408700/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;Condomínio Limited Itaim ;1300000;70;18.571;;;1;1;1;CMB Imóveis;0800-500-1515 ;-23.588.812;-46.679.016;81535930;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1300000-id-81535930/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;Condomínio Limited Itaim ;1300000;70;18.571;R$900 ;R$250 ;1;1;1;Olímpia House;(11) 3937-3900 ;-23.588.812;-46.679.016;76135729;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1300000-id-76135729/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;;1300000;74;17.567;R$1.000 ;R$230 ;1;2;2;YMA Imóveis;(11) 2768-9034 ;-235.887;-466.788;62724255;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-74m2-venda-RS1300000-id-62724255/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;Condomínio Limited Itaim ;1300000;70;18.571;R$1.100 ;R$200 ;1;1;1;Real DecisÌµes Imóveis;(11) 93804-9108 ;-23.588.812;-46.679.016;75971793;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1300000-id-75971793/
25/07/17;Clodomiro Amazonas;506;Vila Nova Conceição;Condomínio Limited Itaim ;1300000;70;18.571;;;1;1;1;Plano K;(11) 95348-2788 ;-235.888;-46.679;75042794;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1300000-id-75042794/
25/07/17;Diogo JÌÁcome;554;Vila Nova Conceição;;1300000;50;26.000;R$1.181 ;R$139 ;1;1;1;Diran Paulo Dias JÌ¼nior;(11) 2495-2609 ;-235.967;-466.675;72337804;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-50m2-venda-RS1300000-id-72337804/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1320000;68;19.411;R$670 ;R$166 ;1;2;1;J2M Assessoria Imobiliária;(11) 4688-2860 ;-2.359.758;-46.671.641;62182285;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-68m2-venda-RS1320000-id-62182285/
25/07/17;Diogo Jacome;954;Vila Nova Conceição;Condomínio The Blue Loft ;1320000;73;18.082;R$1.322 ;;2;3;;Exclusive Aps;(11) 2506-8627 ;-23.599.884;-46.669.608;80126790;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-73m2-venda-RS1320000-id-80126790/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1349000;64;21.078;R$650 ;R$180 ;1;2;1;BRASIL SP IMOVEIS;(11) 5531-0050 ;-2.359.758;-46.671.641;76512956;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-64m2-venda-RS1349000-id-76512956/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1350000;68;19.852;R$800 ;R$250 ;1;2;1;Seven House;(11) 3486-4638 ;-2.359.758;-46.671.641;80162523;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-68m2-venda-RS1350000-id-80162523/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1350000;64;21.093;R$800 ;R$180 ;1;;1;IMOVEIS AA;(11) 3937-3900 ;-2.359.758;-46.671.641;80471320;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-64m2-venda-RS1350000-id-80471320/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1350000;64;21.093;R$800 ;R$180 ;1;;1;Olímpia House;(11) 3937-3900 ;-2.359.758;-46.671.641;78465335;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-64m2-venda-RS1350000-id-78465335/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1350000;64;21.093;R$800 ;R$180 ;1;1;1;J2M Assessoria Imobiliária;(11) 4688-2860 ;-2.359.758;-46.671.641;78584429;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-64m2-venda-RS1350000-id-78584429/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1350000;67;20.149;R$800 ;R$2.500 ;1;1;1;FulgÌ»ncio Imóveis;(11) 99758-2197 ;-2.359.758;-46.671.641;76534166;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-67m2-venda-RS1350000-id-76534166/
25/07/17;Diogo JÌÁcome;554;Vila Nova Conceição;;1350000;76;17.763;R$1.181 ;R$190 ;1;2;2;Diran Paulo Dias JÌ¼nior;(11) 2495-2609 ;-235.967;-466.675;72339062;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-76m2-venda-RS1350000-id-72339062/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1367400;54;25.322;R$3.395 ;R$1.162 ;2;3;1;Victorino Consultoria de Imóveis;(11) 3124-1818 ;-23.591.757;-46.683.778;82276994;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-54m2-venda-RS1367400-id-82276994/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1370000;65;21.076;R$527 ;;1;;;qZImóveis;(11) 95577-1100 ;-2.359.758;-46.671.641;62050908;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-65m2-venda-RS1370000-id-62050908/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1380000;79;17.468;R$900 ;R$300 ;1;2;2;Century 21 - Ello;(11) 3052-2121 ;-2.359.758;-46.671.641;74358632;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-79m2-venda-RS1380000-id-74358632/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1388000;80;17.350;R$900 ;R$120 ;2;1;2;BRASIL SP IMOVEIS;(11) 5531-0050 ;-23.591.757;-46.683.778;77293838;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1388000-id-77293838/
25/07/17;Marcos Lopes;52;Vila Nova Conceição;;1389000;67;20.731;R$800 ;R$239 ;1;1;1;LOKKAN;(11) 4210-0809 ;-23.595.734;-46.670.786;82428339;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-67m2-venda-RS1389000-id-82428339/
25/07/17;Domingos Fernandes;700;Vila Nova Conceição;Condomínio TREVIGLIA ;1399999;128;10.937;R$1.100 ;R$180 ;3;2;1;Brokers SP Imóveis;(11) 2306-8817 ;-2.359.174;-466.719;42621518;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-128m2-venda-RS1399999-id-42621518/
25/07/17;Visconde da Luz;100;Vila Nova Conceição;;1400000;176;7.954;R$1.400 ;R$300 ;3;5;2;Zona Oeste Imóvel;(11) 97685-9123 ;-235.937;-46.676;61063224;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-176m2-venda-RS1400000-id-61063224/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1400000;70;20.000;;;1;2;2;JR Imóveis;(11) 99693-3100 ;-235.975;-466.716;69193976;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1400000-id-69193976/
25/07/17;Bueno BrandÌ£o;435;Vila Nova Conceição;Condomínio Park Royal ;1400000;104;13.461;R$1.280 ;R$265 ;3;2;2;Fernandez Mera;(11) 3066-1212 ;-23.590.298;-46.671.895;79261914;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-104m2-venda-RS1400000-id-79261914/
